Product Name,Product Price,Product Link
"Redmi Watch 2 Lite Smartwatch with Activity Tracker (39.4mm TFT Display, 5 ATM Water Resistant, Blue Strap)","₹7,999",/redmi-watch-2-lite-smartwatch-with-activity-tracker-39-4mm-tft-display-5-atm-water-resistant-blue-strap-/p/251770
"amazon Echo Dot 4th Gen Alexa Built-in Smart Speaker (Powerful Bass, B084KSRFXJ, Blue)","₹4,499",/amazon-echo-dot-4th-gen-alexa-built-in-smart-speaker-powerful-bass-b084ksrfxj-blue-/p/229583
"SAMSUNG Bespoke 936 Litres Frost Free French Door Smart Wi-Fi Enabled Refrigerator with Water Dispenser (RF90A92W3AP/TL, Glam Pink/Glam Navy)","₹3,72,300",/samsung-bespoke-936-litres-frost-free-french-door-smart-wi-fi-enabled-refrigerator-with-water-dispenser-rf90a92w3ap-tl-glam-pink-glam-navy-/p/263037
"in base Urban PRO X Smartwatch with Bluetooth Calling (45.72mm IPS TFT Display, Water Resistant, Black Strap)",₹394,/in-base-urban-pro-x-smartwatch-with-bluetooth-calling-45-72mm-ips-tft-display-water-resistant-black-strap-/p/260039
"Qubo (Part of Hero Group) 16 Ampere Smart Plug (HS1, White)","₹1,781",/qubo-part-of-hero-group-16-ampere-smart-plug-hs1-white-/p/225083
AKAI 108 cm (43 inch) Full HD LED Smart Fire TV with Alexa Compatibility (2020 model),"₹48,999",/akai-108-cm-43-inch-full-hd-led-smart-fire-tv-with-alexa-compatibility-2020-model-/p/246446
SAMSUNG LS01B 127 cm (50 inch) QLED 4K Ultra HD Tizen TV with Matte Display (2024 model),"₹1,04,900",/samsung-ls01b-127-cm-50-inch-qled-4k-ultra-hd-tizen-tv-with-matte-display-2024-model-/p/307217
LG UT90 190.5 cm (75 inch) 4K Ultra HD LED WebOS TV with Filmmaker Mode (2024 model),"₹1,49,990",/lg-ut90-190-5-cm-75-inch-4k-ultra-hd-led-webos-tv-with-filmmaker-mode-2024-model-/p/306900
"maxima Max Pro Turbo Smartwatch with Bluetooth Calling (42.9mm IPS HD Display, IP67 Water Resistant, Black Strap)","₹6,999",/maxima-max-pro-turbo-smartwatch-with-bluetooth-calling-42-9mm-ips-hd-display-ip67-water-resistant-black-strap-/p/257186
"PHILIPS Wiz Squire 9 Watts LED Wi-Fi Table Lamp (16 Million Colors, 929003514801, White)","₹4,914",/philips-wiz-squire-9-watts-led-wi-fi-table-lamp-16-million-colors-929003514801-white-/p/267985
"STYX NYX Smartwatch with Activity Tracker (43.1mm HD Display, IP67 Water Resistant, Midnight Black Strap)","₹5,999",/styx-nyx-smartwatch-with-activity-tracker-43-1mm-hd-display-ip67-water-resistant-midnight-black-strap-/p/246283
"amazon Smart Plug (Works with Alexa, B07V39T8F2, White)","₹1,704",/amazon-smart-plug-works-with-alexa-b07v39t8f2-white-/p/229026
"HAVELLS Bianca 5 Star 1200mm 3 Blade BLDC Motor Ceiling Fan with Remote (High Air Thrust, Gold Mist)","₹4,764",/havells-bianca-5-star-1200mm-3-blade-bldc-motor-ceiling-fan-with-remote-high-air-thrust-gold-mist-/p/270006
Compaq HUEQ A 80 cm (32 inch) HD Ready Smart webOS TV with Dolby Audio (2022 model),"₹16,999",/compaq-hueq-a-80-cm-32-inch-hd-ready-smart-webos-tv-with-dolby-audio-2022-model-/p/272117
"LLOYD Stylus 6 in 1 Convertible 1.5 Ton 3 Star Inverter Split Smart AC with Cleaning Filter Indication (Copper Condenser, GLS18V3KOGSY)","₹40,990",/lloyd-stylus-6-in-1-convertible-1-5-ton-3-star-inverter-split-smart-ac-with-cleaning-filter-indication-copper-condenser-gls18v3kogsy-/p/306093
"Symphony Hi Cool i 31 Litres Room Air Cooler with i-Pure Technology (Touch Control Panel, White)","₹9,990",/symphony-hi-cool-i-31-litres-room-air-cooler-with-i-pure-technology-touch-control-panel-white-/p/175825
SAMSUNG QN85 Series 215.9 cm (85 inch) 4K Ultra HD Neo QLED Tizen TV with Motion Xcelerator (2024 model),"₹4,24,990",/samsung-qn85-series-215-9-cm-85-inch-4k-ultra-hd-neo-qled-tizen-tv-with-motion-xcelerator-2024-model-/p/305624
TCL C755 216 cm (85 inch) 4K Ultra HD LED Google TV with Dolby Vision and Dolby Atmos (2023 model),"₹2,59,990",/tcl-c755-216-cm-85-inch-4k-ultra-hd-led-google-tv-with-dolby-vision-and-dolby-atmos-2023-model-/p/303004
"SAMSUNG Geo 5 in 1 Convertible 1.5 Ton 4 Star Inverter Split Smart AC with Tri Care Filter (Copper Condenser, AR18BY4ANWK)","₹42,990",/samsung-geo-5-in-1-convertible-1-5-ton-4-star-inverter-split-smart-ac-with-tri-care-filter-copper-condenser-ar18by4anwk-/p/247144
"noise NoiseFit Twist Smartwatch with Bluetooth Calling (35mm TFT Display, IP68 Water Resistant, Silver Grey Strap)","₹1,099",/noise-noisefit-twist-smartwatch-with-bluetooth-calling-35mm-tft-display-ip68-water-resistant-silver-grey-strap-/p/268013
"wipro Alexa and Google Assistant-Supported Smart Plug For Air Conditioners, Microwave Ovens and Geysers (Energy Monitoring, DSP1160, White)",₹999,/wipro-alexa-and-google-assistant-supported-smart-plug-for-air-conditioners-microwave-ovens-and-geysers-energy-monitoring-dsp1160-white-/p/263972
"noise NoiseFit Evolve 3 Smartwatch with Bluetooth Calling (36.32mm AMOLED Display, IP68 Water Resistant, Carbon Black Strap)","₹6,999",/noise-noisefit-evolve-3-smartwatch-with-bluetooth-calling-36-32mm-amoled-display-ip68-water-resistant-carbon-black-strap-/p/270525
"nex Dryft A95 5 Star 1200mm 3 Blade BLDC Motor Smart Ceiling Fan with Remote (Alexa & Google Assistant, Classic White)","₹8,849",/nex-dryft-a95-5-star-1200mm-3-blade-bldc-motor-smart-ceiling-fan-with-remote-alexa-google-assistant-classic-white-/p/305231
LG C3 195 cm (77 inch) OLED 4K Ultra HD WebOS TV with AI Processor Gen6 AI,"₹4,59,990",/lg-c3-195-cm-77-inch-oled-4k-ultra-hd-webos-tv-with-ai-processor-gen6-ai/p/274033
TCL 43S5400A 108 cm (43 inch) Full HD LED Smart Android TV with Dolby Audio (2023 model),"₹22,990",/tcl-43s5400a-108-cm-43-inch-full-hd-led-smart-android-tv-with-dolby-audio-2023-model-/p/301178
"SONOS One (2nd Gen) with Voice Assistant Smart Wi-Fi Speaker (Deep Bass Sound, White)","₹23,999",/sonos-one-2nd-gen-with-voice-assistant-smart-wi-fi-speaker-deep-bass-sound-white-/p/246401
"Haier 1.5 Ton 5 Star Dual Inverter Window AC with Micro Antimicrobial Protection (Copper Condenser, Anti Dust Filter, HWU18I-AOW5BN-INV)","₹36,290",/haier-1-5-ton-5-star-dual-inverter-window-ac-with-micro-antimicrobial-protection-copper-condenser-anti-dust-filter-hwu18i-aow5bn-inv-/p/304389
"Blue Star YNUS 5 in 1 Convertible 1 Ton 5 Star Inverter Split Smart AC with Dust Filter (2023 Model, Copper Condenser, IC512YNUS)","₹39,390",/blue-star-ynus-5-in-1-convertible-1-ton-5-star-inverter-split-smart-ac-with-dust-filter-2023-model-copper-condenser-ic512ynus-/p/301827
"STYX NYX Smartwatch with Activity Tracker (43.1mm HD Display, IP67 Water Resistant, Blush Pink Strap)","₹5,999",/styx-nyx-smartwatch-with-activity-tracker-43-1mm-hd-display-ip67-water-resistant-blush-pink-strap-/p/246281
"Apple Watch Series 8 GPS with Sports Band (45mm Retina LTPO OLED Display, Red Aluminium Case)","₹48,900",/apple-watch-series-8-gps-with-sports-band-45mm-retina-ltpo-oled-display-red-aluminium-case-/p/262083
"Panasonic 7 in 1 Convertible 1.5 Ton 5 Star Inverter Split Smart AC with Amazon Alexa and Google Assistant Support (2023 Model, Copper Condenser, CS/CU-HU18ZKYF)","₹54,990",/panasonic-7-in-1-convertible-1-5-ton-5-star-inverter-split-smart-ac-with-amazon-alexa-and-google-assistant-support-2023-model-copper-condenser-cs-cu-hu18zkyf-/p/267620
"eOnz Elite Smartwatch with Activity Tracker (45mm AMOLED Display, IP68 Waterproof, Black Strap)",₹594,/eonz-elite-smartwatch-with-activity-tracker-45mm-amoled-display-ip68-waterproof-black-strap-/p/242418
"Panasonic AU 7 in 1 Convertible 1.5 Ton 3 Star Inverter Split Smart AC with AI Mode (2024 Model, Copper Condenser, CS/CU-AU18AKYFA)","₹40,990",/panasonic-au-7-in-1-convertible-1-5-ton-3-star-inverter-split-smart-ac-with-ai-mode-2024-model-copper-condenser-cs-cu-au18akyfa-/p/306755
"Panasonic 7 in 1 Convertible 1 Ton 5 Star Inverter Split Smart AC with Amazon Alexa and Google Assistant Support (2023 Model, Copper Condenser, CS/CU-HU12ZKYF)","₹47,990",/panasonic-7-in-1-convertible-1-ton-5-star-inverter-split-smart-ac-with-amazon-alexa-and-google-assistant-support-2023-model-copper-condenser-cs-cu-hu12zkyf-/p/267617
"PORTRONICS Splug 10 Alexa and Google Assistant Supported Smart Plug For Home Appliances (Fire-Resistant, POR 1474, White)",₹494,/portronics-splug-10-alexa-and-google-assistant-supported-smart-plug-for-home-appliances-fire-resistant-por-1474-white-/p/250395
"IFB Summer 8 in 1 Convertible 1 Ton 3 Star Inverter Split Smart AC with Dust Filter (2024 Model, Copper Condenser, CI1332D113GN1)","₹30,990",/ifb-summer-8-in-1-convertible-1-ton-3-star-inverter-split-smart-ac-with-dust-filter-2024-model-copper-condenser-ci1332d113gn1-/p/305212
"SAMSUNG Bespoke 936 Litres Frost Free French Door Smart Wi-Fi Enabled Refrigerator with Water Dispenser (RF90A92W3AP/TL, Glam White/Charcoal Black)","₹3,72,300",/samsung-bespoke-936-litres-frost-free-french-door-smart-wi-fi-enabled-refrigerator-with-water-dispenser-rf90a92w3ap-tl-glam-white-charcoal-black-/p/263034
"wipro 9 Watts LED Smart Bulb (White Tunable and Dimmable, NS9001, Multicolor)",₹484,/wipro-9-watts-led-smart-bulb-white-tunable-and-dimmable-ns9001-multicolor-/p/230041
LG QNED90165 cm (65 inch) QNED MiniLED 4K Ultra HD WebOS TV with Dolby Vision & Dolby Atmos (2024 model),"₹1,60,990",/lg-qned90165-cm-65-inch-qned-miniled-4k-ultra-hd-webos-tv-with-dolby-vision-dolby-atmos-2024-model-/p/307486
TCL 55P635 Pro 140 cm (55 inch) 4K Ultra HD LED Google TV with Google Assistant,"₹33,990",/tcl-55p635-pro-140-cm-55-inch-4k-ultra-hd-led-google-tv-with-google-assistant/p/272263
"STYX Neo Smartwatch with Health Monitoring (39.4mm IPS Color Display, IP68 Water Resistant, Electric Blue Strap)",₹594,/styx-neo-smartwatch-with-health-monitoring-39-4mm-ips-color-display-ip68-water-resistant-electric-blue-strap-/p/240553
LG QNED81 139 cm (55 inch) 4K Ultra HD QNED Smart WebOS TV with LG Voice Assistance (2022 model),"₹69,990",/lg-qned81-139-cm-55-inch-4k-ultra-hd-qned-smart-webos-tv-with-lg-voice-assistance-2022-model-/p/258884
"maxima Max Pro Turbo Smartwatch with Bluetooth Calling (42.9mm IPS HD Display, IP67 Water Resistant, Silver Strap)","₹6,999",/maxima-max-pro-turbo-smartwatch-with-bluetooth-calling-42-9mm-ips-hd-display-ip67-water-resistant-silver-strap-/p/257188
"Amazfit GTS 4 Mini Smartwatch with Activity Tracker (41.91mm HD AMOLED Display, 5ATM Water Resistant, Blue Strap)","₹1,994",/amazfit-gts-4-mini-smartwatch-with-activity-tracker-41-91mm-hd-amoled-display-5atm-water-resistant-blue-strap-/p/259306
"SAMSUNG Bespoke 936 Litres Frost Free French Door Smart Wi-Fi Enabled Refrigerator with Water Dispenser (RF90A92W3AP/TL, Glam Navy/Glam White)","₹3,72,300",/samsung-bespoke-936-litres-frost-free-french-door-smart-wi-fi-enabled-refrigerator-with-water-dispenser-rf90a92w3ap-tl-glam-navy-glam-white-/p/263040
"wipro Alexa and Google Assistant Support Smart Plug For Television, Electric Kettle, Mobile and Laptop Charger (2.4GHz Wi-Fi Connectivity, DSP1100, White)",₹899,/wipro-alexa-and-google-assistant-support-smart-plug-for-television-electric-kettle-mobile-and-laptop-charger-2-4ghz-wi-fi-connectivity-dsp1100-white-/p/263971
"maxima Max Pro Turbo Smartwatch with Bluetooth Calling (42.9mm IPS HD Display, IP67 Water Resistant, Army Green Strap)","₹6,999",/maxima-max-pro-turbo-smartwatch-with-bluetooth-calling-42-9mm-ips-hd-display-ip67-water-resistant-army-green-strap-/p/257187
"Haier Kinouchi Pro 7 in 1 Convertible 1 Ton 3 Star Triple Inverter Split Smart AC with Antimicrobial Protection (2024 Model, Copper Condenser, HSU13K-PYFR3BN-INV)","₹34,490",/haier-kinouchi-pro-7-in-1-convertible-1-ton-3-star-triple-inverter-split-smart-ac-with-antimicrobial-protection-2024-model-copper-condenser-hsu13k-pyfr3bn-inv-/p/304377
"SAMSUNG Bespoke 936 Litres Frost Free French Door Smart Wi-Fi Enabled Refrigerator with Water Dispenser (RF90A92W3AP/TL, Charcoal Black/Glam White)","₹3,72,300",/samsung-bespoke-936-litres-frost-free-french-door-smart-wi-fi-enabled-refrigerator-with-water-dispenser-rf90a92w3ap-tl-charcoal-black-glam-white-/p/263049
"SAMSUNG Bespoke 936 Litres Frost Free French Door Smart Wi-Fi Enabled Refrigerator with Water Dispenser (RF90A92W3AP/TL, Glam White)","₹3,72,300",/samsung-bespoke-936-litres-frost-free-french-door-smart-wi-fi-enabled-refrigerator-with-water-dispenser-rf90a92w3ap-tl-glam-white-/p/263031
"Panasonic 7 in 1 Convertible 1.5 Ton 5 Star Inverter Split Smart AC with Amazon Alexa and Google Assistant Support (2023 Model, Copper Condenser, CS/CU-XU18ZKYF)","₹50,990",/panasonic-7-in-1-convertible-1-5-ton-5-star-inverter-split-smart-ac-with-amazon-alexa-and-google-assistant-support-2023-model-copper-condenser-cs-cu-xu18zkyf-/p/267626
